"행정구역","2015년_계_총인구수","2015년_계_연령구간인구수","2015년_계_8세","2015년_계_9세","2015년_계_10세","2015년_계_11세","2015년_계_12세","2015년_계_13세"
"충청남도 논산시 부적면(4423035000)","3,932","116","24","12","17","23","20","20"
"충청남도 논산시 연산면(4423036000)","6,768","211","40","26","28","42","37","38"
"충청남도 논산시 벌곡면(4423038000)","2,735","82","20","9","13","15","14","11"
"충청남도 논산시 양촌면(4423039000)","5,905","187","32","34","25","29","41","26"
"충청남도 논산시 가야곡면(4423040000)","3,968","76","15","9","15","11","12","14"
"충청남도 논산시 은진면(4423041000)","4,787","122","12","10","18","20","34","28"
"충청남도 논산시 채운면(4423042000)","2,687","75","18","14","8","15","9","11"
"충청남도 논산시 취암동(4423051000)","33,162","2,309","404","359","373","391","384","398"
"충청남도 논산시 부창동(4423052000)","17,808","1,236","204","217","192","201","208","214"
"충청남도 계룡시 (4425000000)","41,730","3,567","594","604","536","587","644","602"
"충청남도 계룡시 두마면(4425031000)","7,470","577","115","94","92","102","84","90"
"충청남도 계룡시 엄사면(4425031500)","17,932","1,296","189","217","186","202","241","261"
"충청남도 계룡시 신도안면(4425033000)","7,433","947","157","160","148","157","184","141"
"충청남도 계룡시 금암동(4425051000)","8,895","747","133","133","110","126","135","110"
"충청남도 당진시 (4427000000)","165,122","9,202","1,783","1,582","1,420","1,526","1,439","1,452"
"충청남도 당진시 합덕읍(4427025000)","10,352","392","72","67","54","79","54","66"
"충청남도 당진시 송악읍(4427025300)","26,212","1,348","311","240","226","191","180","200"
"충청남도 당진시 고대면(4427031000)","5,970","172","25","28","36","29","33","21"
"충청남도 당진시 석문면(4427032000)","8,174","256","55","52","39","36","40","34"
"충청남도 당진시 대호지면(4427033000)","2,679","70","16","9","12","11","10","12"
"충청남도 당진시 정미면(4427034000)","3,828","111","20","24","25","18","12","12"
"충청남도 당진시 면천면(4427035000)","3,739","101","24","16","14","17","17","13"
"충청남도 당진시 순성면(4427036000)","5,707","208","38","31","26","36","36","41"
"충청남도 당진시 우강면(4427037000)","5,914","230","41","34","35","49","32","39"
"충청남도 당진시 신평면(4427038000)","17,596","1,090","206","193","168","158","182","183"
"충청남도 당진시 송산면(4427039000)","12,525","637","130","115","103","101","91","97"
"충청남도 당진시 당진1동(4427051000)","23,619","1,424","266","219","208","259","237","235"
"충청남도 당진시 당진2동(4427052000)","18,885","1,382","271","234","216","236","221","204"
"충청남도 당진시 당진3동(4427053000)","19,922","1,781","308","320","258","306","294","295"
"충청남도 금산군 (4471000000)","54,879","2,413","458","389","360","378","408","420"
"충청남도 금산군 금산읍(4471025000)","23,993","1,458","283","234","224","221","257","239"
"충청남도 금산군 금성면(4471031000)","3,668","106","24","12","14","18","19","19"
"충청남도 금산군 제원면(4471032000)","3,106","70","11","13","11","11","10","14"
"충청남도 금산군 부리면(4471033000)","2,787","53","15","8","5","4","6","15"
"충청남도 금산군 군북면(4471034000)","2,729","100","15","19","15","16","22","13"
"충청남도 금산군 남일면(4471035000)","2,998","103","14","14","12","15","16","32"
"충청남도 금산군 남이면(4471036000)","2,205","59","14","5","11","10","8","11"
"충청남도 금산군 진산면(4471037000)","3,367","120","21","20","16","24","17","22"
"충청남도 금산군 복수면(4471038000)","3,453","95","14","16","19","13","17","16"
"충청남도 금산군 추부면(4471039000)","6,573","249","47","48","33","46","36","39"
"충청남도 부여군 (4476000000)","71,143","2,950","462","461","475","474","530","548"
"충청남도 부여군 부여읍(4476025000)","23,740","1,297","209","182","203","189","267","247"
"충청남도 부여군 규암면(4476031000)","10,387","595","93","116","89","120","85","92"
"충청남도 부여군 은산면(4476032000)","4,182","146","30","22","25","17","26","26"
"충청남도 부여군 외산면(4476033000)","2,654","76","8","13","10","8","14","23"
"충청남도 부여군 내산면(4476034000)","1,759","32","3","8","3","5","5","8"
"충청남도 부여군 구룡면(4476035000)","2,626","100","15","16","25","14","14","16"
"충청남도 부여군 홍산면(4476036000)","3,230","101","16","14","18","20","16","17"
"충청남도 부여군 옥산면(4476037000)","1,512","32","4","6","3","6","3","10"
"충청남도 부여군 남면(4476038000)","2,102","42","9","2","7","4","8","12"
"충청남도 부여군 충화면(4476039000)","1,241","25","4","2","3","4","8","4"
"충청남도 부여군 양화면(4476040000)","1,913","31","5","6","5","6","4","5"
"충청남도 부여군 임천면(4476041000)","3,195","85","10","8","15","15","19","18"
"충청남도 부여군 장암면(4476042000)","3,046","77","10","18","9","14","11","15"
"충청남도 부여군 세도면(4476043000)","3,701","108","19","16","20","20","12","21"
"충청남도 부여군 석성면(4476044000)","3,368","141","15","21","28","24","26","27"
"충청남도 부여군 초촌면(4476045000)","2,487","62","12","11","12","8","12","7"
"충청남도 서천군 (4477000000)","56,910","2,188","345","322","363","363","406","389"
"충청남도 서천군 장항읍(4477025000)","12,422","520","84","68","96","86","94","92"
"충청남도 서천군 서천읍(4477025300)","14,656","972","148","156","151","169","173","175"
"충청남도 서천군 마서면(4477031000)","5,575","140","19","19","21","15","40","26"
"충청남도 서천군 화양면(4477032000)","2,594","37","7","4","6","4","12","4"
"충청남도 서천군 기산면(4477033000)","1,858","35","6","5","7","5","5","7"
"충청남도 서천군 한산면(4477034000)","2,813","66","12","8","16","8","10","12"
"충청남도 서천군 마산면(4477035000)","1,564","42","1","10","5","10","6","10"
"충청남도 서천군 시초면(4477036000)","1,366","32","8","3","4","7","4","6"
"충청남도 서천군 문산면(4477037000)","1,351","18","2","5","0","5","4","2"
"충청남도 서천군 판교면(4477038000)","2,338","53","10","9","9","5","10","10"
"충청남도 서천군 종천면(4477039000)","2,284","56","6","11","10","8","8","13"
"충청남도 서천군 비인면(4477040000)","3,296","70","15","5","15","11","13","11"
"충청남도 서천군 서면(4477041000)","4,793","147","27","19","23","30","27","21"
"충청남도 청양군 (4479000000)","32,485","1,135","174","187","173","202","189","210"
"충청남도 청양군 청양읍(4479025000)","10,424","534","83","90","88","89","92","92"
"충청남도 청양군 운곡면(4479031000)","2,306","73","15","12","9","10","12","15"
"충청남도 청양군 대치면(4479032000)","2,293","36","3","5","4","9","6","9"
"충청남도 청양군 정산면(4479033000)","3,726","144","23","25","18","29","25","24"
"충청남도 청양군 목면(4479034000)","1,583","48","7","5","7","13","7","9"
"충청남도 청양군 청남면(4479035000)","2,049","56","10","9","12","7","8","10"
"충청남도 청양군 장평면(4479036000)","2,640","77","10","14","12","11","13","17"
"충청남도 청양군 남양면(4479037000)","2,882","62","5","9","9","13","10","16"
"충청남도 청양군 화성면(4479038000)","2,353","51","10","10","5","11","6","9"
"충청남도 청양군 비봉면(4479039000)","2,229","54","8","8","9","10","10","9"
"충청남도 홍성군 (4480000000)","94,553","5,107","881","795","773","861","912","885"
"충청남도 홍성군 홍성읍(4480025000)","42,299","2,917","478","434","454","507","533","511"
"충청남도 홍성군 광천읍(4480025300)","10,258","310","51","49","45","52","53","60"
"충청남도 홍성군 홍북면(4480031000)","14,989","1,208","240","201","173","194","205","195"
"충청남도 홍성군 금마면(4480032000)","3,705","89","11","22","14","10","17","15"
"충청남도 홍성군 홍동면(4480033000)","3,527","99","19","12","14","19","17","18"
"충청남도 홍성군 장곡면(4480034000)","3,238","74","16","14","14","9","10","11"
"충청남도 홍성군 은하면(4480035000)","2,628","56","10","9","6","11","12","8"
"충청남도 홍성군 결성면(4480036000)","2,338","41","7","6","4","9","6","9"
"충청남도 홍성군 서부면(4480037000)","3,583","85","12","13","16","14","15","15"
"충청남도 홍성군 갈산면(4480038000)","3,872","81","16","15","6","13","19","12"
"충청남도 홍성군 구항면(4480039000)","4,116","147","21","20","27","23","25","31"
"충청남도 예산군 (4481000000)","83,484","3,503","615","562","548","558","584","636"
"충청남도 예산군 예산읍(4481025000)","36,855","2,105","367","325","343","334","352","384"
"충청남도 예산군 삽교읍(4481025300)","7,865","279","40","38","37","55","51","58"
"충청남도 예산군 대술면(4481031000)","2,721","55","8","8","11","9","12","7"
"충청남도 예산군 신양면(4481032000)","3,397","96","15","20","13","15","17","16"
"충청남도 예산군 광시면(4481033000)","3,509","81","14","10","16","12","11","18"
"충청남도 예산군 대흥면(4481034000)","1,926","48","9","5","8","11","7","8"
"충청남도 예산군 응봉면(4481035000)","2,737","91","17","12","10","19","10","23"
"충청남도 예산군 덕산면(4481036000)","7,499","275","57","46","42","36","41","53"
"충청남도 예산군 봉산면(4481037000)","2,788","98","20","20","20","8","16","14"
"충청남도 예산군 고덕면(4481038000)","5,005","150","36","27","15","28","21","23"
"충청남도 예산군 신암면(4481039000)","4,033","103","15","20","13","16","20","19"
"충청남도 예산군 오가면(4481040000)","5,149","122","17","31","20","15","26","13"
"충청남도 태안군 (4482500000)","63,484","2,719","471","443","433","437","457","478"
"충청남도 태안군 태안읍(4482525000)","28,715","1,767","307","283","288","283","293","313"
"충청남도 태안군 안면읍(4482525300)","9,340","354","63","49","61","58","64","59"
"충청남도 태안군 고남면(4482531000)","2,624","79","8","13","10","13","13","22"
"충청남도 태안군 남면(4482532000)","4,609","92","21","15","6","14","16","20"
"충청남도 태안군 근흥면(4482533000)","5,664","131","19","26","26","15","24","21"
"충청남도 태안군 소원면(4482534000)","5,623","124","24","26","15","21","18","20"
"충청남도 태안군 원북면(4482535000)","4,548","119","17","23","16","27","18","18"
"충청남도 태안군 이원면(4482536000)","2,361","53","12","8","11","6","11","5"
"전라북도  (4500000000)","1,869,711","105,518","17,879","16,211","16,327","17,581","18,380","19,140"
"전라북도 전주시 (4511000000)","652,282","41,473","6,871","6,222","6,350","6,929","7,415","7,686"
"전라북도 전주시 완산구 (4511100000)","365,605","23,038","3,745","3,389","3,459","3,856","4,226","4,363"
"전라북도 전주시 완산구 중앙동(4511151000)","9,634","338","63","53","57","51","53","61"
"전라북도 전주시 완산구 풍남동(4511153000)","5,611","162","26","33","21","31","27","24"
"전라북도 전주시 완산구 노송동(4511160500)","12,920","389","61","58","41","62","65","102"
"전라북도 전주시 완산구 완산동(4511163500)","5,865","208","33","28","29","35","43","40"
"전라북도 전주시 완산구 동서학동(4511165000)","7,603","333","50","59","51","59","54","60"
"전라북도 전주시 완산구 서서학동(4511166000)","10,375","463","72","79","65","75","90","82"
"전라북도 전주시 완산구 중화산1동(4511167100)","16,080","735","117","118","117","123","123","137"
"전라북도 전주시 완산구 중화산2동(4511167200)","20,645","1,607","243","236","237","286","315","290"
"전라북도 전주시 완산구 서신동(4511168000)","45,058","3,256","521","454","498","548","609","626"
"전라북도 전주시 완산구 평화1동(4511169100)","14,526","576","87","88","91","92","100","118"
"전라북도 전주시 완산구 평화2동(4511169200)","45,877","3,394","595","509","525","564","584","617"
"전라북도 전주시 완산구 삼천1동(4511170100)","15,217","815","125","129","117","127","142","175"
"전라북도 전주시 완산구 삼천2동(4511170200)","16,882","933","135","135","135","150","176","202"
"전라북도 전주시 완산구 삼천3동(4511170300)","24,596","1,699","265","223","250","301","331","329"
"전라북도 전주시 완산구 효자1동(4511171100)","14,019","660","129","92","113","106","100","120"
"전라북도 전주시 완산구 효자2동(4511171200)","11,479","608","86","81","94","109","109","129"
"전라북도 전주시 완산구 효자3동(4511171300)","16,914","1,010","155","139","142","164","189","221"
"전라북도 전주시 완산구 효자4동(4511171400)","72,304","5,852","982","875","876","973","1,116","1,030"
"전라북도 전주시 덕진구 (4511300000)","286,677","18,435","3,126","2,833","2,891","3,073","3,189","3,323"
